id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4623114,South End Studio Perfect for Work Travel #46,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,105,1,164,2024-11-03,1.45,88,192,14,STR-441249
4624582,Parking Easy to downtown/Longwood,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,39,91,4,2016-10-31,0.03,31,365,0,
4625517,GreenT&bus stops in front of door,7046340,Chun Kei,,Mission Hill,42.33245,-71.10642,Private room,,91,0,,,1,0,0,
4630071,Charming studio,12165186,Masha,,Brighton,42.34341,-71.15451,Entire home/apt,60,91,19,2024-05-31,0.20,3,255,2,
4662379,Historic House modernized,24124767,Matthew Brenden,,Brighton,42.34765,-71.15509,Entire home/apt,318,3,209,2024-12-08,1.71,2,283,32,STR-470547
4699828,Charming Victorian Furnished Home,19466495,Barbara,,Hyde Park,42.2563,-71.12762,Entire home/apt,235,29,113,2024-10-19,0.96,1,266,8,STR-544913
4710583,Cozy Attic Bedroom in Allston,17892292,Marlene,,Allston,42.35914,-71.13348,Private room,,91,3,2018-06-19,0.03,5,0,0,
4737304,Cosy Celtic Retreat,24158689,Deborah,,Brighton,42.35111,-71.16529,Private room,75,91,28,2024-07-31,0.24,1,356,2,
4755586,One Sweet Place (A) managed by Andrea,24532370,Andrea,,Mattapan,42.27667,-71.08169,Private room,25,30,23,2024-04-07,0.28,4,233,2,STR-416068
4757808,Romantic Beacon Hill Studio,3085882,Nino,,Beacon Hill,42.35815,-71.07102,Entire home/apt,,91,5,2015-10-25,0.04,1,0,0,
4765070,Studio w/ private entrance and bathroom,24584716,Katty,,Jamaica Plain,42.32352198858505,-71.10688328334862,Entire home/apt,98,29,428,2024-08-30,3.53,1,181,4,STR-545228
4909590,"ALLSTON LOADED STUDIO: Steps to BU, BC & hospitals",25279966,Vj,,Allston,42.34838,-71.13163,Entire home/apt,119,250,346,2024-08-18,2.85,2,213,1,STR-415702
5019306,Sunny Duplex Condo + Private Parking,15862012,Vicki,,South Boston,42.33257,-71.02959,Entire home/apt,375,3,211,2024-08-31,1.77,1,0,8,STR-536179
5047340,Spacious Family-Friendly Townhome Near Harvard,10250028,Mingzhou,,Allston,42.35779,-71.13347,Entire home/apt,551,2,321,2024-12-01,3.25,2,114,65,STR-568839
5048406,3rd floor room in Victorian House,26062958,Yvonne,,Dorchester,42.31124,-71.06551,Private room,65,29,41,2023-06-18,0.34,1,365,0,STR-415034
5049582,Quiet room - Great location!,197327,Melissa,,Jamaica Plain,42.31327,-71.10811,Private room,70,30,36,2024-11-21,0.31,2,287,4,STR-416301
5054601,"Large room with view on Downtown, 27 Dexter Street",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,,5,197,2024-10-20,1.65,6,102,15,STR-524662
5088560,Stunning SouthEnd/BackBay Penthouse,21609039,Susan,,Roxbury,42.34041,-71.08384,Entire home/apt,,29,100,2020-12-27,0.88,3,312,0,Exempt: This listing is a unit used for furnished institutional or business stays
5166870,2 Bdrm Apt w/ tower in JP Victorian,1487352,Matt And Eva,,Jamaica Plain,42.30542,-71.10409,Entire home/apt,188,2,461,2024-11-20,3.84,1,233,58,STR-446628
5203538,Beautiful Townhouse Boston's South End,26917979,Jim,,South End,42.34024,-71.07483,Entire home/apt,950,5,35,2024-10-28,0.29,1,306,12,STR-470244
5358934,"Renovated, Quiet, Free Parking",18517776,Huggy,,Roxbury,42.31681,-71.08001,Private room,39,91,6,2019-11-01,0.06,31,365,0,
5364137,Studio Condo by Airport and T Station,23777641,Gavin,,East Boston,42.38704,-71.00581,Entire home/apt,,90,85,2023-03-19,0.72,2,57,0,
5371051,Beautiful 3 bedroom Dorchester MA,27842033,Bernard,,Dorchester,42.31163,-71.06351,Entire home/apt,99,29,266,2024-09-30,2.41,2,251,2,
5434353,Quiet  Beauty in Boston,9658771,Anthony,,Roslindale,42.28629,-71.13839,Entire home/apt,155,29,25,2021-04-30,0.22,2,365,0,STR-445527
5478135,City living near the beach!,13595892,Elizabeth,,East Boston,42.38455,-71.00217,Entire home/apt,,91,26,2016-11-13,0.25,1,0,0,
5495267,Parking Renovated Close to Downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,39,91,2,2016-08-30,0.02,31,347,0,
5526487,*Fort Hill Inn: Penthouse Duplex* Close to Center,28662210,Terry,,Mission Hill,42.33211,-71.09842,Entire home/apt,150,3,214,2024-11-17,1.84,5,117,40,STR446658
5526514,"Fresh! City Loft Apartment,  Minutes to Center!",28662210,Terry,,Roxbury,42.3285,-71.09608,Entire home/apt,125,3,131,2024-10-26,1.10,5,136,3,STR-446656
5581575,Private Entrance * King Beds * Parking * Kid Ready,28766987,Kathy,,Back Bay,42.34628,-71.08064,Entire home/apt,275,29,214,2024-12-03,2.08,1,71,4,STR-400453
5718801,"Heart of South End, Convenient, Comfy Studio #42",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,83,1,155,2024-10-12,1.34,88,91,2,STR-441252
5726250,Boston at your doorstep!,29688938,Heather And Mike,,Charlestown,42.38118,-71.06073,Entire home/apt,,3,34,2024-08-12,0.30,1,8,3,STR-526971
5738018,Sunny Two-Bedroom in Boston,7302835,Samuel,,Jamaica Plain,42.32448,-71.10664,Entire home/apt,,91,0,,,1,0,0,
5746844,Share South End Multi-level Loft/ with parking,10778805,Paul,,Roxbury,42.33509,-71.07847,Private room,100,91,9,2015-08-21,0.08,3,322,0,
5768819,"Stylish Downtown Studio in the SouthEnd, C.Ave# 4",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,115,1,153,2024-12-16,1.35,88,151,3,STR-463181
5769127,"Stylish Downtown Studio in the SouthEnd, C.Ave# 3",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,70,29,310,2024-03-02,2.67,88,95,1,STR-415604
5775139,Large room located in Allston,29963974,Nesli,,Allston,42.35211,-71.13178,Private room,,91,0,,,1,0,0,
5781926,City sanctuary - garden terrace - ocean view,29573894,Amy,,South Boston,42.33286,-71.04506,Entire home/apt,250,3,94,2024-11-12,1.06,1,351,19,STR-398153
5782221,"""La Gemma"" - a gem in the North End",18601802,Gina,,North End,42.36726,-71.05424,Entire home/apt,330,3,301,2024-09-26,2.62,1,91,25,STR-388064
5813177,Sunny 1BR for Summer,30162455,Patlapa,,Fenway,42.34306,-71.0872,Entire home/apt,,91,0,,,1,0,0,
5856633,Condo overlooking Boston Harbour,30408736,Kate,,South Boston,42.33284,-71.04685,Entire home/apt,,91,1,2016-05-13,0.01,1,0,0,
5870922,The Nantucket Room near Harvard Square,26956083,Todd,,Allston,42.3605,-71.12633,Private room,50,3,371,2024-11-23,3.15,9,163,38,STR-383892
5884429,"2 rms, private bath, females or grandparents only",15396970,Linda,,Roslindale,42.28516,-71.13772,Private room,90,3,113,2024-10-27,0.97,2,173,1,STR-396424
5919529,Great location! 3 BD single fam. Kid-friendly.,24196977,Jenny,,Back Bay,42.35009,-71.07023,Entire home/apt,568,91,14,2016-04-22,0.12,1,177,0,
5927267,"Large room, wood floor, 2 windows, 27 Dexter",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,65,5,202,2024-11-03,1.72,6,96,14,STR-524662
5932402,South End Condo,2221632,Tad,,South End,42.34459,-71.06999,Private room,,91,0,,,1,0,0,
5967421,The Meditation Room near Harvard Square,26956083,Todd,,Allston,42.3605,-71.12633,Private room,73,75,178,2024-08-19,1.52,9,233,4,
5974886,"Quiet, 2 mbta stops to downtown w free parking",23856705,Christina,,Dorchester,42.32426,-71.05869,Entire home/apt,138,3,24,2024-10-20,0.21,1,33,18,STR-455594
6066455,Large 3.5 BR|2 BA Penthouse Duplex,9410008,Jason,,Beacon Hill,42.35964,-71.07094,Entire home/apt,857,7,212,2024-11-19,1.83,16,95,21,STR-441399
6080461,Fort Hill Inn- Cozy Studio ApT 1.5 miles to Center,28662210,Terry,,Roxbury,42.32966,-71.09597,Entire home/apt,121,3,143,2024-10-16,1.22,5,138,19,STR-446654
6131224,Hidden Gem in Boston: Long Term 1 Month + Only,7303930,Lawrence,,Hyde Park,42.2619,-71.11315,Entire home/apt,119,29,28,2024-11-30,0.24,1,157,3,
6214710,Small studio in GREAT location,27608437,M,,Back Bay,42.35262,-71.07899,Entire home/apt,115,91,57,2019-07-06,0.50,1,119,0,
6238463,Pvt tree top suite in great location,31691830,Penny,,Jamaica Plain,42.31583,-71.11448,Private room,129,2,371,2024-11-25,3.29,1,36,53,STR-411564
6377998,"Family friendly Victorian home, walk to T",987917,Helder,,Jamaica Plain,42.31584,-71.09932,Entire home/apt,350,29,42,2024-08-31,0.37,1,363,1,STR-416102
6426364,Great city views top floor one bed #7,9653086,Glenn,,South End,42.34144,-71.0763,Entire home/apt,140,29,84,2023-09-02,0.72,6,274,0,
6465075,Spacious 5BR Condo w/parking near METRO,635157,Catlin,,Jamaica Plain,42.29828,-71.11048,Entire home/apt,643,3,218,2024-11-10,1.87,1,321,24,STR-445893
6489209,"Large room, excellent access, 27 Dexter Street",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,65,5,123,2024-11-21,1.06,6,101,16,STR-524662
6544267,Urban Oasis / Apartment perfect for work & create,34227346,Kai,,Roxbury,42.32932,-71.08925,Entire home/apt,154,3,98,2024-11-18,1.20,1,350,16,STR-546631
6603827,Cozy private room near bus stop,34552909,Barrie,,Roslindale,42.28411,-71.11693,Private room,50,29,15,2024-05-01,0.13,3,362,2,
6609546,Beautiful Waterfront Location.,34584706,George,,South Boston Waterfront,42.34791,-71.04196,Private room,149,29,224,2020-03-12,1.93,2,365,0,STR-416477
6646604,"Cozy 1B, Green Line, Boston Coll, Lift, Roof Deck",31340713,Kama,,Brighton,42.34118,-71.14678,Entire home/apt,155,30,39,2024-09-01,0.34,40,317,3,Exempt: This listing is a unit used for furnished institutional or business stays
6690605,Renovated Boston Apartment,35018472,Jennifer,,Charlestown,42.37639,-71.06389,Entire home/apt,,91,24,2019-08-13,0.21,1,0,0,
6746543,Cool Top Floor 1 Bedroom Penthouse,32376332,Jordan,,Chinatown,42.34991,-71.06164,Entire home/apt,229,91,9,2024-03-09,0.08,1,363,1,
6758443,"Stylish Downtown Studio in the SouthEnd, C.Ave# 45",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,95,1,255,2024-11-18,2.20,88,110,14,STR-441260
6758462,"Stylish Downtown Studio in the SouthEnd, C.Ave# 43",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,105,1,163,2024-12-08,1.74,88,157,17,LB-101763
6758482,"Stylish Downtown Studio in the SouthEnd, C.Ave# 1",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,,29,159,2023-05-13,1.69,88,74,0,STR-415602
6759004,Iconic Newbury Street at Your Doorstep #10,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,96,1,268,2024-11-03,2.35,88,205,22,STR-445402
6759439,South End Studio Perfect for Work Travel #26,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,105,1,111,2024-10-20,1.20,88,179,14,STR-441244
6762011,"Heart of South End, Convenient, Comfy Studio #22",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,82,1,158,2024-11-24,1.59,88,104,19,LB-101763
6763409,"Charming Studio in Boston Brownstone, C.Ave#5",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,99,29,258,2023-11-30,2.30,88,149,0,STR-415606
6780077,"Treetop and Ocean view, safe, near metro",9898255,Jessica,,Dorchester,42.31392,-71.06137,Entire home/apt,183,2,122,2024-11-30,1.69,3,311,24,STR-547060
6800522,"Small room Easy to Downtown, Longwood Clean Sunny",18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,35,91,11,2016-09-21,0.10,31,365,0,
6810723,"South End Studio, Ideal for Boston Travelers..# 23",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,104,1,140,2024-11-25,1.54,88,120,11,STR-441255
6819620,Renovated Parking EZ to downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,39,91,5,2017-11-23,0.05,31,365,0,
6843795,A Fenway Getaway,23249169,Helen,,Fenway,42.34512,-71.09479,Entire home/apt,185,91,98,2019-10-14,0.85,1,218,0,
6851459,"Stylish Downtown Studio in the SouthEnd, C.Ave# 31",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,105,1,224,2024-10-27,1.99,88,198,31,STR-441245
6851460,"Stylish Studio in Boston Brownstone, C.Ave# 21",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,107,1,145,2024-11-03,1.30,88,188,23,STR-441240
6862594,"Beautiful Home in Jamaica Plain, MA",10608570,Edward,,Jamaica Plain,42.31927,-71.11325,Private room,,91,0,,,1,0,0,
6879036,Live in the Heart of Newbury Street #3,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,107,1,260,2024-07-07,2.35,88,237,8,STR-445394
6882615,"Prime Newbury St Location, Walk Everywhere #4",22348222,Maverick,,Back Bay,42.34979,-71.08262,Entire home/apt,99,1,299,2024-11-04,2.70,88,226,15,STR-445396
6908525,"Newbury St Living –Trendy, Vibrant, Unbeatable!#12",22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,99,29,239,2023-11-22,2.08,88,283,0,STR-445404
6914155,Spacious bedroom close to downtown,36234262,Kimberly,,Dorchester,42.315,-71.0564,Private room,,91,0,,,1,0,0,
6914622,"Exquisite Treetop Haven, JP Center, Driveway!",36238599,Julie,,Jamaica Plain,42.30849,-71.11721,Entire home/apt,304,14,62,2024-10-25,0.54,1,263,3,STR-525739
6921672,French Country 2bd/2bth Heart of JP,36278389,Jessica,,Jamaica Plain,42.32132,-71.10957,Entire home/apt,,91,1,2016-08-08,0.01,1,0,0,
7018497,2 Bedroom in the heart of Boston,25960013,George,,North End,42.367,-71.05764,Entire home/apt,,91,6,2015-10-07,0.05,1,0,0,
7053454,Basement apartment in Charlestown,36992931,Ryan,,Charlestown,42.38239,-71.06393,Private room,200,91,8,2016-07-29,0.07,1,365,0,
7054912,North Station Luxury Apartment!,6223931,Richard,,Downtown,42.36478,-71.06122,Entire home/apt,,91,2,2015-07-09,0.02,1,0,0,
7086825,Private Room near public transport,34552909,Barrie,,Roslindale,42.28249,-71.1146,Private room,50,29,22,2022-11-01,0.19,3,234,0,
7093184,Easy to downtown/Longwood Free Parking Clean House,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,35,91,7,2017-05-01,0.06,31,365,0,
7161203,Cozy Rm Off-Street Parking EZ 2 downtown/Longwood,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,35,91,6,2017-06-21,0.05,31,365,0,
7222349,M&R - Front Bedroom Bathroom Parking - Walk to T!,7988017,Polly M,,Dorchester,42.29325,-71.05707,Private room,55,29,154,2023-09-30,1.38,3,97,0,STR-397983
7239024,M&R Quiet Back Room Parking Bathroom,7988017,Polly M,,Dorchester,42.29348,-71.05569,Private room,106,29,240,2023-12-01,2.09,3,141,0,STR-397983
7279874,One Bedroom right by Fenway Park,2800145,Pragya,,Fenway,42.34687,-71.09051,Entire home/apt,,91,15,2018-06-24,0.13,1,0,0,
7281884,Charming urban studio,25742899,Tyree,,Roxbury,42.31236,-71.08133,Entire home/apt,,91,103,2017-08-22,0.90,1,0,0,STR-564649
7287822,Light and airy separate apt in funky Jamaica Plain,17844905,Susan,,Jamaica Plain,42.31572,-71.10847,Entire home/apt,112,2,358,2024-10-20,3.14,2,73,40,STR-460147
7298966,"Quiet, sunny studio, directly on the T",31289781,Dustin,,Brighton,42.343,-71.14416,Entire home/apt,79,80,13,2024-08-02,0.14,1,186,2,
7308623,Beautiful Apartment in Beacon Hill,36811327,Carolyn,,West End,42.36207,-71.06885,Private room,,91,1,2016-04-18,0.01,1,0,0,
7310887,"Spacious 3 bed, in unit laundry, central Air",38302832,Joel,,Brighton,42.34532,-71.13829,Entire home/apt,285,3,263,2024-12-10,2.30,1,11,17,STR-532114
7330494,Private apartment /parking/cozy garden. STR-398119,38403389,Katarzyna,,South Boston,42.33053,-71.05388,Entire home/apt,105,3,525,2024-12-06,4.58,1,265,58,STR-398119
7333304,Private Bedroom,38420785,Dawn,,Charlestown,42.38071,-71.07037,Private room,,91,0,,,1,0,0,
7342489,"Beautiful 2Bedroom in the South End, Ground Level",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,121,30,131,2024-05-29,1.34,88,155,2,STR-415649
7474044,Unbeatable Location on Newbury Street #5,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,89,1,161,2024-12-07,1.57,88,265,22,STR-445397
7474855,Live in the Center of Newbury St Action! #11,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,108,1,268,2024-12-12,2.54,88,255,21,STR-445403
7475052,Perfectly Placed on Newbury Street #7,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,108,1,237,2024-10-30,2.27,88,274,25,STR-445399
7475215,Copley Square & Historic Landmarks on Newbury St#2,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,96,1,222,2024-12-01,1.98,88,212,19,STR-445393
7475379,"Vibrant, Chic Newbury St – Stay in Style! #6",22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,96,1,263,2024-10-20,2.39,88,199,13,STR-445403
7475573,Discover Boston from Newbury Street #8,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,99,1,347,2024-12-14,3.34,88,204,55,STR-445400
7476340,"Charming Studio in Boston Brownstone, #44",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,102,1,175,2024-12-10,1.86,88,95,29,LB-101763
7479725,Sunny bedroom in Allston,17892292,Marlene,,Allston,42.35976,-71.13372,Private room,,91,13,2016-11-12,0.11,5,0,0,
7482195,Private room near bus stop,34552909,Barrie,,Roslindale,42.28413,-71.11671,Private room,50,29,8,2024-11-01,0.09,3,135,1,
7499960,Safe Central City Location! WalkToWork/Everywhere!,9529655,Suzanne,,Fenway,42.35105,-71.09488,Entire home/apt,235,91,15,2021-07-24,0.13,4,362,0,
7511737,Spacious South End Studio w/Boston View #7,22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,102,29,247,2023-11-15,2.20,88,133,0,STR-415608
7513605,"Stylish Downtown Studio in the SouthEnd, C.Ave# 2",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,72,29,234,2023-12-15,2.10,88,100,0,STR-463179
7513906,"Sleek Rental in Beacon Hill, Near TD Garden/MGH #6",22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,123,29,225,2023-11-15,2.02,88,172,0,STR-415621
7514024,"Beacon Hill Gem, Close to TD Garden & MGH – #14",22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,123,29,190,2023-11-09,2.03,88,168,0,STR-463213
7514336,Convenient Beacon Hill Location Near TD Garden #11,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,128,1,180,2024-09-29,1.73,88,162,6,STR-415628
7527149,Stunning Beacon Hill Boston Townhouse Apartment,10502779,Peter,,Beacon Hill,42.35623,-71.07023,Entire home/apt,750,4,155,2024-12-11,1.36,1,155,31,STR-410129
7531700,Prime Rental by MGH & TD Garden – Beacon Hill #3,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,122,1,197,2024-12-08,1.74,88,167,14,STR-415616
7575052,Sunny and Quiet top floor #8,9653086,Glenn,,South End,42.34128,-71.07607,Entire home/apt,100,30,92,2024-12-15,0.81,6,304,2,
7611271,Spacious 4 BR | 2.5 BA Single-Family Home,953185,Katie,,South Boston,42.333,-71.03544,Entire home/apt,253,29,122,2024-08-23,1.07,1,295,2,STR-399169
7618925,Modern Classic Boston Brownstone by LMA & T,11228809,Jonathan,,Roxbury,42.32936,-71.09328,Entire home/apt,,2,3,2016-10-09,0.03,6,0,0,STR-443395
7635616,"Beacon Hill – Prime Location, Near MGH #9",22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,121,1,314,2024-12-07,2.83,88,125,27,STR-463202
7637094,"2BD, Steps to Hospitals, T&Colleges",40067818,Shannon,,Longwood Medical Area,42.34218,-71.10698,Entire home/apt,,91,0,,,1,0,0,
7692933,Perfect for 1,9508341,Phyllis,,Brighton,42.35642,-71.16411,Private room,85,29,319,2023-06-02,2.81,1,353,0,STR-405969
7694365,"Stylish Downtown Studio in the SouthEnd, C.Ave# 41",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,106,1,168,2024-10-13,1.63,88,183,21,STR-441251
7694559,"Heart of South End, Convenient, Comfy Studio #32",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,82,1,175,2024-11-24,1.85,88,74,33,STR-441256
7713815,Ideal Location Near TD Garden and MGH #2,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,123,1,197,2024-11-17,1.93,88,160,19,STR-415615
7728499,Close to TD Garden and MGH – Beacon Hill Living #8,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,128,1,373,2024-12-11,3.30,88,135,36,STR-415624
7832890,Bright Beacon Hill Rental Close to MGH/TD Garden#7,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,124,29,346,2023-12-05,3.32,88,139,0,STR-463200
7837202,"Beacon Hill – Prime Location, Near TD Garden #15",22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,123,29,146,2023-11-09,1.39,88,117,0,STR-463214
7854872,Perfect Beacon Hill Location – Near TD Garden #12,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,128,1,210,2024-12-03,1.89,88,163,11,STR-415630
7856208,Large bedroom in South End w/ Patio,41439483,Ira,,South End,42.34203,-71.07256,Private room,,91,0,,,1,0,0,
7900936,Morning Glory Bed & Breakfast!,41658743,Chris,,Hyde Park,42.24179,-71.12412,Private room,75,29,134,2022-11-20,1.18,1,364,0,
7910223,"Charming home Away from Home, close to parks",30490577,Lori,,Jamaica Plain,42.31689,-71.1004,Entire home/apt,150,3,331,2024-11-11,2.92,3,49,32,STR-398358
7911936,Beacon Hill Rental Steps to MGH & TD Garden – #1,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,120,1,214,2024-11-18,1.91,88,146,15,STR-415613
